"Customer_id","Invoice_id","Product_Rating"
1146,"INV-06575600029","4/5"
7641,"INV-04460600009","2/5"
6553,"INV-05252300019","3/5"
7774,"INV-00253500002","2/5"
4376,"S30674000029","5/5"
6076,"S28493600007","3/5"
3227,"S11059000030","3/5"
3853,"S21343400002","1/5"
4896,"S13788900091","2/5"
8624,"S26879400010","1/5"
9456,"S30174300059","3/5"
7988,"S08843900040","3/5"
3709,"S31515100005","5/5"
1988,"S11283300213","1/5"
2313,"S25228500080","1/5"
9965,"S25473500014","2/5"
7238,"S24531300030","1/5"
2542,"S16588200107","4/5"
2870,"S06950500054","1/5"
2449,"S34113200137","3/5"
6151,"S14767300004","1/5"
5424,"S32145000039","3/5"
3931,"S26669100015","2/5"
9618,"S15314600021","5/5"
3035,"S21196500032","4/5"
5773,"S17365800005","3/5"
2390,"INV-08620700010","3/5"
8998,"S17498700098","1/5"
6959,"S28872000083","4/5"
9826,"S17490400213","3/5"
7381,"S09344500011","5/5"
7877,"INV-01712600003","1/5"
1560,"S19473600020","4/5"
2332,"S18576800028","2/5"
3717,"S09219800060","3/5"
3279,"S17844500010","4/5"
7940,"S07884300029","1/5"
8763,"S08112500011","2/5"
3737,"INV-09069900020","2/5"
8789,"S10883100031","2/5"
2065,"S23127700083","5/5"
4562,"INV-05921700014","2/5"
3172,"S07449900034","2/5"
7220,"S12337400143","4/5"
4347,"S23063800020","2/5"
5403,"S23359100013","1/5"
3750,"S28338100019","4/5"
6561,"S11344500080","2/5"
1459,"S03661000078","4/5"
7106,"S03842900132","4/5"
1705,"S20000800038","1/5"
5220,"INV-05791300017","3/5"
7542,"INV-06311300029","2/5"
4870,"S03552100088","1/5"
1878,"INV-07091900029","1/5"
3161,"S13403900136","5/5"
1343,"S14487800085","3/5"
6576,"INV-09492000178","3/5"
7016,"INV-09060600029","3/5"
7845,"INV-00460200008","5/5"
9812,"S25620000046","5/5"
4416,"S12809900014","4/5"
3721,"S07436400024","4/5"
3955,"S31636200051","4/5"
3182,"S30412100129","3/5"
1839,"S12007600008","3/5"
1625,"S08713300032","5/5"
7498,"S27585200033","2/5"
2459,"INV-08392200036","5/5"
3029,"INV-07374700036","5/5"
9901,"S24115900061","4/5"
1278,"S10850100037","1/5"
8897,"S03909100006","1/5"
4290,"S20393100004","2/5"
7364,"S17986100044","4/5"
4284,"S25514500033","2/5"
6939,"INV-02093500012","2/5"
7824,"S19763200209","5/5"
4234,"S26974300004","4/5"
6595,"S32010600068","2/5"
3909,"S24347600116","3/5"
7005,"S21325900003","3/5"
9018,"S27245600011","3/5"
5305,"S09957300089","3/5"
4313,"S27400600098","4/5"
2572,"S18024600004","4/5"
2133,"S32982000010","4/5"
1910,"INV-05064900029","4/5"
7041,"S24848500260","5/5"
3845,"S20942200003","2/5"
2636,"S06464000096","3/5"
5694,"INV-07914700011","4/5"
1355,"S27310500056","1/5"
5661,"S23366700066","3/5"
9157,"S11312800002","4/5"
8041,"S33713200040","2/5"
2387,"INV-00404700005","1/5"
2299,"S27275900006","5/5"
8982,"S31023800011","5/5"
5929,"S11508100081","1/5"
4029,"S13664900181","1/5"
8115,"S09807800119","2/5"
1350,"S22111600093","5/5"
6909,"S16218600071","4/5"
6273,"INV-05251100040","3/5"
8142,"S33123400089","5/5"
1635,"INV-08543500002","2/5"
5482,"S17945100006","3/5"
4538,"S24108200013","4/5"
2904,"S25604700046","2/5"
2132,"S28935800005","3/5"
3780,"S26781700135","1/5"
9074,"INV-06574700005","4/5"
8783,"INV-05590700003","5/5"
1735,"S28190500019","5/5"
1187,"S20587900009","4/5"
1383,"S15953200002","4/5"
9477,"S12524600088","3/5"
9724,"S07848800068","5/5"
9371,"S14349900009","2/5"
9906,"S12136700101","1/5"
8366,"S16743700099","3/5"
7338,"S07254500002","1/5"
5313,"S11645900169","5/5"
6296,"S33242600053","5/5"
1275,"S30216500043","4/5"
5727,"S23860200080","2/5"
8607,"INV-06574500017","5/5"
2490,"INV-05521700041","2/5"
8525,"S25364000136","5/5"
8264,"S23903700001","4/5"
4479,"S23127700138","1/5"
2257,"S11345700007","1/5"
3189,"INV-02541300008","1/5"
7185,"INV-02092600008","3/5"
4559,"S06357400046","1/5"
2806,"S21742600017","2/5"
6183,"S28029000037","1/5"
4634,"S15571000010","1/5"
2496,"S15301600041","2/5"
1842,"INV-04201900025","3/5"
8220,"S23729700006","4/5"
1817,"S14337200026","4/5"
4657,"INV-02665000034","4/5"
8317,"S09734400142","1/5"
3210,"S33860900015","1/5"
5899,"S33432400032","2/5"
1245,"S22588400092","1/5"
3946,"S29984400040","1/5"
6353,"S30882100057","1/5"
9585,"S09806400420","2/5"
2146,"S04459300008","5/5"
6214,"S10486200064","3/5"
3753,"S04456700129","2/5"
4740,"S04274300036","2/5"
3151,"INV-05663000001","3/5"
6713,"S33713200051","3/5"
6324,"INV-06043400013","3/5"
4535,"INV-05655800010","2/5"
8756,"S13177600015","3/5"
3619,"S32608300032","1/5"
3639,"S26384900106","3/5"
4373,"S10984200021","4/5"
2460,"INV-08395800002","4/5"
3961,"S14347800008","5/5"
6247,"S11767900036","2/5"
5422,"S25091400036","4/5"
1097,"S19284400007","3/5"
3245,"S07884300032","2/5"
1448,"S25364000024","4/5"
8662,"S25219900109","2/5"
3249,"INV-05523800103","1/5"
5331,"INV-05531100059","5/5"
7569,"INV-05517500016","4/5"
3576,"S21147400130","4/5"
9760,"S08624000075","4/5"
2414,"S09895300006","1/5"
7266,"INV-08552800061","1/5"
1984,"S08968000008","2/5"
2837,"S08759700003","1/5"
8009,"S05477300058","4/5"
3622,"S19260400020","4/5"
8932,"S22139900010","3/5"
4834,"INV-01775000067","1/5"
5279,"S11592700053","5/5"
5905,"S20760900082","1/5"
5925,"S16735300015","1/5"
8598,"INV-07228300023","3/5"
1884,"INV-06317700033","1/5"
9891,"S14252000098","5/5"
4224,"S31395800018","3/5"
2055,"INV-03163100041","2/5"
9139,"S09177900056","1/5"
2441,"S17487800015","3/5"
9029,"S21951900091","3/5"
5742,"S26903300055","5/5"
6502,"S08825800042","1/5"
5218,"S13647000017","3/5"
6139,"S03917000020","5/5"
9620,"S08795100056","1/5"
7854,"S16747100242","1/5"
4742,"INV-05914900056","4/5"
5230,"S10752200065","1/5"
2029,"S29525700098","1/5"
3074,"INV-04195700005","4/5"
1631,"S29770300017","5/5"
5939,"S11999800002","5/5"
3297,"S18808500024","1/5"
3813,"S05922100020","3/5"
6169,"S25498100120","1/5"
5191,"S13403900016","1/5"
4304,"S25128600134","2/5"
5641,"INV-08762100007","3/5"
8698,"S03697100096","4/5"
2465,"INV-09440000035","5/5"
5845,"S05353800041","1/5"
4254,"S26711300011","4/5"
3709,"S17498700017","1/5"
8762,"S29246600015","5/5"
2190,"S26716300011","5/5"
1451,"S18652900053","2/5"
7346,"INV-03037700063","5/5"
3622,"S33017500035","4/5"
4925,"S16209200109","4/5"
2605,"S18877000002","4/5"
2542,"S14893900081","4/5"
8893,"S28241600037","1/5"
2192,"S22872400027","3/5"
9935,"S04899300096","4/5"
7406,"S32403000126","1/5"
9935,"INV-01815600094","1/5"
7121,"S33049800043","1/5"
4046,"INV-09073100034","3/5"
8058,"S28856300050","1/5"
7340,"S19579200069","5/5"
3835,"INV-02540900030","2/5"
1890,"S27544300077","4/5"
9233,"S29883300034","1/5"
3473,"S22796700037","5/5"
4657,"S15429200117","2/5"
5724,"S25862100011","1/5"
7521,"S18580300017","4/5"
2542,"INV-06182600002","4/5"
8428,"S28316500008","1/5"
3154,"INV-01801500030","2/5"
6817,"S18699500026","4/5"
5242,"S33130300009","1/5"
7805,"S06464000090","4/5"
6161,"S20343800030","5/5"
4010,"INV-07228400027","3/5"
2683,"S32722600020","4/5"
8604,"S31002000046","4/5"
7598,"S08248000068","3/5"
4305,"S29146300162","4/5"
3284,"S18351000152","5/5"
6074,"INV-03405200010","5/5"
8880,"INV-02796400010","2/5"
2190,"S19301100006","4/5"
1487,"S31893000002","3/5"
1857,"S22211900016","3/5"
2189,"S10754200019","4/5"
4969,"S24717600022","5/5"
2756,"S10968400122","4/5"
6497,"S12995800081","4/5"
1424,"S34116100076","3/5"
9792,"S05027200014","1/5"
1754,"S11238400071","5/5"
8553,"S24756200021","4/5"
1641,"S30520200176","4/5"
9245,"INV-08922200008","1/5"
9320,"S14480300035","2/5"
8117,"S32519200009","4/5"
6061,"S28453600093","2/5"
2393,"S33812800033","5/5"
9857,"INV-03620400012","5/5"
7989,"S22992600035","4/5"
5972,"S34101700028","3/5"
5993,"S26641000011","5/5"
4285,"S33718400013","2/5"
2754,"S19418600029","3/5"
5924,"S17365600096","1/5"
2982,"S05845900041","1/5"
3825,"S26906800006","4/5"
7409,"S05187400038","5/5"
9677,"S29150500014","1/5"
8826,"S21928100007","5/5"
7478,"INV-04530000016","4/5"
6003,"INV-06845900030","2/5"
7264,"S24966600182","4/5"
1587,"S23108000005","3/5"
7090,"S10752200070","1/5"
8783,"S25794000099","3/5"
8735,"S13277800015","3/5"
5136,"S33030800144","4/5"
4268,"S30299600038","5/5"
9159,"S08968000041","3/5"
5586,"S21531300015","4/5"
6211,"S31265900025","3/5"
4587,"S16343900068","3/5"
1231,"S26285000031","4/5"
8893,"S29715400058","3/5"
4005,"S27543300061","5/5"
2260,"INV-06510900006","4/5"
1472,"S15941700074","5/5"
7885,"INV-04796900015","5/5"
5452,"INV-06444200031","4/5"
9492,"S30282100024","3/5"
3220,"S32619800101","1/5"
9414,"S13273000022","3/5"
1011,"S23222000041","4/5"
7412,"S24725800025","5/5"
6230,"S22316000077","3/5"
5663,"S19084300042","1/5"
8624,"S32755900019","1/5"
3253,"S14202100157","1/5"
2912,"S14253800055","1/5"
2893,"INV-08100500050","2/5"
1286,"S13277000023","1/5"
4482,"S34101000109","2/5"
1890,"S16078100030","5/5"
8038,"S33878800103","1/5"
6466,"INV-00319800057","2/5"
9093,"INV-05522300195","5/5"
1451,"INV-05916800008","2/5"
6733,"INV-01211100106","2/5"
1214,"INV-05522300173","2/5"
8231,"S19743700019","2/5"
2905,"S17238400011","5/5"
6014,"INV-07914000013","2/5"
9295,"INV-03818100009","1/5"
1383,"S32468100020","2/5"
3039,"S23856800007","2/5"
5000,"INV-07374400055","3/5"
5411,"S04348500072","4/5"
8741,"S05696200038","2/5"
8738,"S20651200137","1/5"
4706,"S27738100011","5/5"
3247,"S15028000034","2/5"
1749,"INV-02730700006","3/5"
7511,"S16737900024","3/5"
3508,"S20892900010","4/5"
2198,"S15709900019","1/5"
7997,"S28201200085","1/5"
3522,"INV-07912300010","2/5"
6374,"S33814600017","3/5"
7630,"S07576900002","4/5"
7951,"INV-02535900017","5/5"
3388,"S10973400019","1/5"
2718,"S31453900028","3/5"
6777,"S33013700006","5/5"
4893,"INV-04004000018","4/5"
1719,"S31802400076","2/5"
7581,"INV-05393900017","3/5"
4702,"INV-04735900016","4/5"
2297,"INV-04728800022","1/5"
8334,"INV-05801000011","4/5"
4431,"S30545700047","4/5"
1670,"S13097000058","1/5"
9036,"INV-08819900022","3/5"
1750,"INV-06310700085","5/5"
4340,"INV-09073200013","5/5"
3444,"S09686300152","1/5"
9849,"INV-04342000050","3/5"
9931,"S05815300142","1/5"
9330,"S30058700088","3/5"
3627,"S08427300146","3/5"
6599,"S22151700011","2/5"
9864,"S24994000060","4/5"
1004,"S10000200022","3/5"
4829,"S17844500138","5/5"
1270,"INV-09060500119","2/5"
4402,"S11187800009","3/5"
5279,"S27027900151","4/5"
2360,"S09605800010","2/5"
5821,"S10901200110","5/5"
3377,"S32676700026","4/5"
5832,"S09393000002","1/5"
4942,"S16223700066","2/5"
4434,"S10400300026","1/5"
7579,"INV-03556900010","2/5"
1083,"S31629800007","4/5"
5854,"S06551800012","4/5"
9039,"S24756200012","3/5"
1750,"S19564100058","2/5"
4316,"S22211900070","3/5"
5094,"S11760700001","3/5"
9328,"S25376300188","3/5"
8834,"S12253500042","3/5"
5459,"INV-04723800048","3/5"
7564,"S33369600008","1/5"
6364,"S12523900059","4/5"
8493,"S08974600006","1/5"
5348,"S30945300025","5/5"
1007,"S33652600068","3/5"
2806,"S30545700134","5/5"
1854,"INV-02457400004","5/5"
7035,"INV-02321200071","2/5"
5164,"S17613600022","1/5"
8799,"S17576900007","5/5"
4142,"S04385800067","5/5"
3668,"S09467900048","5/5"
1763,"S07490800049","1/5"
3662,"S27944900006","2/5"
2063,"INV-00463100021","4/5"
8281,"S04347000112","2/5"
8001,"S10851800011","5/5"
2718,"S26020500005","2/5"
8491,"S32902700035","2/5"
9287,"S27736400015","5/5"
8369,"S04238900070","4/5"
6421,"S09318600040","4/5"
3408,"S18444000021","3/5"
3660,"S19579200011","3/5"
7015,"S13769000007","3/5"
4399,"S32735600033","4/5"
9982,"S06109900004","1/5"
5752,"S19561100001","4/5"
4302,"S28202300015","5/5"
6495,"INV-07922600002","2/5"
2078,"INV-05662800024","5/5"
1019,"S20959900004","1/5"
8687,"S33877100006","2/5"
3132,"S28595600002","5/5"
2458,"S07603600021","3/5"
5611,"INV-03807600102","2/5"
6947,"INV-03551000004","2/5"
7465,"INV-03683700042","3/5"
9612,"S13725200012","2/5"
9126,"S25402800068","5/5"
9817,"INV-08692700107","2/5"
5893,"S14778500008","2/5"
1244,"S09268600117","5/5"
6518,"S06190500044","3/5"
1836,"S11734400020","4/5"
4118,"S13664500101","2/5"
2070,"S24235400109","5/5"
6890,"S17860400009","1/5"
5000,"S04042500002","5/5"
1007,"S12162400083","2/5"
1979,"S26899800033","2/5"
7311,"S14778500033","4/5"
3165,"S08562600045","5/5"
1068,"S23041400014","4/5"
1618,"S25366900048","1/5"
9477,"S33930600017","2/5"
8779,"S31032700020","4/5"
6219,"S23360000023","5/5"
7967,"S16992700007","3/5"
2397,"S26757200077","1/5"
4124,"S09038400014","1/5"
8273,"S14912700006","1/5"
9968,"S20433800004","1/5"
2634,"S14769900329","1/5"
2865,"INV-04591900062","4/5"
2307,"INV-05530800103","3/5"
3663,"INV-05654900013","1/5"
1809,"INV-06570500055","5/5"
8950,"INV-04723500210","1/5"
4073,"S21752200004","4/5"
7071,"INV-03542300011","1/5"
7186,"S29671800013","5/5"
7919,"S21210800004","3/5"
8920,"INV-03235400021","2/5"
2627,"INV-06705600176","1/5"
4508,"S19617400055","2/5"
2925,"INV-06574000069","1/5"
2516,"S15576000100","2/5"
6085,"S33917100065","1/5"
8568,"S05698900035","1/5"
4895,"S23232600028","1/5"
8515,"INV-03939700021","1/5"
6285,"S23160500079","3/5"
1193,"S32752800035","1/5"
4032,"INV-05922000002","5/5"
4319,"S07586100168","4/5"
4340,"INV-08011400006","1/5"
4635,"INV-00324100003","2/5"
5611,"S05706000052","5/5"
4610,"S16345700175","5/5"
6183,"INV-07375100025","5/5"
4975,"INV-00319700140","5/5"
4876,"INV-02923300018","5/5"
8171,"INV-04465300004","3/5"
2627,"S12730400003","5/5"
3187,"S14968600047","3/5"
4653,"S20441300013","3/5"
9232,"S18709300015","5/5"
8263,"INV-08911000002","2/5"
7818,"S10396700001","4/5"
7427,"S10118600019","4/5"
9963,"S05176600122","4/5"
4223,"S15831300050","3/5"
4382,"S15591400055","3/5"
6644,"INV-05382300014","1/5"
7478,"S09724400004","2/5"
7145,"S23536700006","2/5"
2925,"S33991600111","5/5"
5524,"S31184000023","1/5"
4065,"S04277100100","4/5"
8264,"S30820400025","1/5"
1545,"INV-03173200033","5/5"
4355,"S30787800021","2/5"
7234,"S15849400214","3/5"
1910,"S26811800044","4/5"
7078,"S03842900173","1/5"
5864,"S32249700052","5/5"
5751,"S27204600037","5/5"
5940,"INV-08183400009","3/5"
2171,"S32135200102","3/5"
5710,"S19747600084","3/5"
4709,"S15429200112","5/5"
9233,"S11349500013","2/5"
1217,"S25082300010","4/5"
3445,"S08623300120","2/5"
5992,"S20003900008","2/5"
9408,"S27533200033","4/5"
9939,"S15996300100","1/5"
7536,"S32625000043","4/5"
2052,"S07009300004","1/5"
4328,"S29914000012","2/5"
5296,"S30333900017","4/5"
7395,"S15368600061","3/5"
5191,"S19747600050","5/5"
8373,"INV-03046300009","5/5"
7446,"INV-01350800138","4/5"
7790,"S29954700025","1/5"
9666,"S29463400042","5/5"
7096,"S11679600001","3/5"
6808,"S25918800034","5/5"
7092,"S33076000007","5/5"
2888,"S10615800001","3/5"
6554,"INV-02539800011","3/5"
4600,"INV-00582900035","5/5"
2575,"S05701400009","4/5"
8387,"S23005800005","4/5"
2956,"INV-00744400001","3/5"
4842,"INV-01203900024","1/5"
5359,"S11294900098","3/5"
5408,"S10489300012","5/5"
4060,"S04456700103","3/5"
6594,"S15438200026","3/5"
2018,"S07975100052","3/5"
8991,"INV-02677100057","3/5"
7325,"S22705600031","1/5"
8004,"S04161000037","3/5"
4573,"S29421400146","5/5"
3907,"S21270900056","1/5"
2275,"S07493400001","3/5"
9826,"INV-00924500066","1/5"
8829,"INV-03540900084","1/5"
4776,"S28242000046","2/5"
1479,"INV-08105800226","3/5"
2752,"INV-04329100028","5/5"
5655,"INV-04855800014","1/5"
3640,"S28401400011","5/5"
2863,"S17720400016","1/5"
8568,"S21051500016","1/5"
1144,"S29804200175","4/5"
7613,"S33625700106","1/5"
7029,"S33132600002","2/5"
6707,"S10136500015","4/5"
7289,"S20836400009","3/5"
6766,"S25755200054","3/5"
2490,"S11728400037","4/5"
1586,"S08837100015","2/5"
1964,"S06601500017","2/5"
5785,"S11868800004","4/5"
6154,"S20383900063","2/5"
1545,"S13407100014","4/5"
6895,"INV-02320900022","3/5"
5596,"S24227000024","1/5"
6956,"S08844000015","3/5"
7146,"S09806400179","2/5"
8170,"INV-02023600129","4/5"
3819,"S10503700004","4/5"
9625,"S10660800101","2/5"
2951,"INV-01496500006","3/5"
4067,"S26009000066","1/5"
2384,"INV-02306900019","4/5"
1748,"INV-00740700027","1/5"
8141,"S09606500002","4/5"
2364,"INV-00463400134","5/5"
8947,"S07177900010","1/5"
9920,"S13207500058","5/5"
3654,"INV-09373000039","4/5"
6418,"S09066400004","2/5"
6273,"S26248400065","5/5"
7021,"S15821900066","2/5"
4698,"S09393000055","1/5"
3202,"S09731800005","5/5"
8399,"INV-01200000051","4/5"
7278,"S32781300026","5/5"
6024,"S15173600112","2/5"
3557,"S15044100005","4/5"
7425,"S03660700049","4/5"
5355,"S15827300155","3/5"
6608,"S25744700007","3/5"
2846,"S11294900068","3/5"
3551,"S26503600162","4/5"
8753,"S24952400096","1/5"
6842,"S11458000004","5/5"
8091,"S20902400083","5/5"
5516,"S09806400268","5/5"
6840,"S23235400008","1/5"
3034,"S11767900074","1/5"
7897,"S22028900013","1/5"
1782,"S29142300148","3/5"
5890,"INV-00744600004","2/5"
7217,"S20312700070","2/5"
2268,"S27934600046","3/5"
1405,"S32964400003","4/5"
5225,"S29006500070","2/5"
3470,"S30289400144","5/5"
7636,"S33131300026","4/5"
4113,"S19632000062","3/5"
6094,"S11998500032","5/5"
3697,"S30068100037","3/5"
2363,"S19427400022","5/5"
3833,"S21695600126","3/5"
1067,"INV-04530100006","3/5"
9571,"INV-08852200022","5/5"
4621,"S09228000011","2/5"
6767,"INV-03169000019","5/5"
8012,"S29913700036","2/5"
5616,"S32451700052","3/5"
2865,"S05429700222","3/5"
4963,"S13654300026","5/5"
7930,"S09084700049","5/5"
5638,"INV-05064000031","1/5"
6031,"S18088100059","5/5"
7421,"S18322400036","1/5"
8143,"S27096500035","3/5"
1986,"S04704900018","2/5"
6172,"S29836200193","1/5"
4301,"S25150900016","4/5"
3929,"INV-00908400084","2/5"
9481,"S06537200032","3/5"
7177,"S08579800062","4/5"
2340,"S16866700111","5/5"
3275,"S29760200013","1/5"
1159,"INV-05660900060","3/5"
2955,"S25863700041","5/5"
9132,"S25856900016","2/5"
9847,"S10086400114","3/5"
2162,"S32774300033","5/5"
8281,"INV-09293900029","5/5"
1647,"S11590700010","5/5"
7670,"S17969800005","2/5"
4348,"INV-08404400015","3/5"
9535,"S31053300006","4/5"
2568,"INV-05792000007","4/5"
3510,"INV-06443000135","2/5"
5191,"S18626100008","5/5"
9148,"INV-03303200017","1/5"
8500,"INV-06310700063","1/5"
3600,"INV-06452800002","3/5"
5372,"S12995300158","5/5"
1166,"S10987400071","2/5"
5631,"S16218600034","3/5"
1659,"S23496100028","3/5"
2467,"S04565000007","3/5"
1656,"S22084000029","5/5"
5286,"S18957100174","1/5"
7261,"S29684000054","3/5"
8796,"S15554400089","2/5"
7180,"S32125700024","5/5"
8260,"INV-07821100166","3/5"
2828,"S07799500039","2/5"
4135,"INV-06049000014","4/5"
9957,"S23500400032","4/5"
1162,"INV-04130100024","4/5"
5973,"S32995400043","5/5"
8965,"S08975000031","1/5"
4060,"S33008800010","4/5"
2169,"INV-05915700264","4/5"
9376,"S24355800068","5/5"
4130,"INV-09493800013","3/5"
7089,"S13728400001","4/5"
6585,"S24235400173","2/5"
3757,"S32878300017","5/5"
3803,"S15487300012","4/5"
8552,"S08574600060","5/5"
5712,"S18088100088","4/5"
4859,"S16462400058","3/5"
1910,"INV-08911000009","1/5"
2304,"INV-05127000071","1/5"
6718,"S23183200016","5/5"
8794,"S08712600154","2/5"
3288,"S17100900116","4/5"
1982,"S15438400089","4/5"
5156,"S18961400078","1/5"
5633,"S09228000072","1/5"
8028,"INV-04193300065","3/5"
6220,"INV-01068100008","2/5"
3663,"INV-02665000163","5/5"
2815,"INV-01199800017","5/5"
6250,"S24032700053","5/5"
7925,"INV-09208400032","4/5"
9014,"INV-07366200002","1/5"
3497,"S29368000031","3/5"
6800,"S27436900012","2/5"
4889,"S08609400001","2/5"
8896,"S29257400056","4/5"
6077,"INV-02013000012","5/5"
1810,"S29544700027","2/5"
4795,"S08122700044","4/5"
7797,"S30901400008","2/5"
1214,"INV-09140600016","3/5"
7604,"INV-02311200134","1/5"
5691,"S11721400007","3/5"
1022,"S14769200097","3/5"
8747,"S23263400035","2/5"
3271,"S33926800016","2/5"
1987,"S09504700206","2/5"
2534,"S03966400144","2/5"
5864,"S31885500006","5/5"
1876,"INV-00912200032","3/5"
9410,"S14352000050","1/5"
8763,"INV-01712900033","4/5"
8924,"S30541500049","5/5"
7050,"S23521700131","5/5"
9373,"S23732700023","1/5"
2213,"S17968100031","4/5"
6941,"S04123400056","1/5"
8376,"S20470400002","4/5"
2312,"INV-07371900027","4/5"
2813,"S33729900145","5/5"
8165,"S25102400025","3/5"
9233,"S20992600022","5/5"
9693,"S11679600087","4/5"
9260,"S28453500038","3/5"
5148,"S10614500005","4/5"
1418,"S04532900125","2/5"
1906,"INV-00911100028","4/5"
3545,"S22995900010","1/5"
4087,"S26635100019","1/5"
6367,"S09851400132","1/5"
2542,"INV-01068800015","3/5"
7125,"INV-02663400017","2/5"
4385,"S06028800260","5/5"
8093,"S12643800062","3/5"
6235,"INV-07492000032","4/5"
4612,"S17121000036","3/5"
1933,"S09806400028","1/5"
9956,"S29890500010","2/5"
4702,"S05948200044","3/5"
5203,"S32010600007","2/5"
4775,"S08250700015","3/5"
6292,"S19082500100","2/5"
2387,"INV-09492000131","4/5"
6001,"S11616000024","5/5"
2104,"S09372300015","4/5"
2562,"S33599600023","5/5"
5208,"INV-01505400079","3/5"
5211,"S32627200012","5/5"
6747,"S11752900007","3/5"
2104,"INV-05791000084","4/5"
8603,"S06471000094","3/5"
8552,"S15827000013","2/5"
1448,"INV-04463000046","4/5"
9412,"S13902000082","5/5"
7886,"S18090900019","2/5"
2144,"S07147500113","5/5"
2117,"S10770000046","1/5"
3717,"S27170000114","3/5"
3778,"S33606900058","3/5"
9250,"S32586600017","4/5"
7649,"INV-00391100023","3/5"
2360,"S23263100048","3/5"
1198,"S22192100027","4/5"
6114,"S03653900065","1/5"
9885,"S29051800007","1/5"
7587,"S15026500003","1/5"
4753,"INV-05922000027","4/5"
8245,"S32005000150","3/5"
6520,"S06827800001","2/5"
4763,"S27324100056","5/5"
6534,"S11553100004","4/5"
7685,"S06424400049","2/5"
2760,"S25014600032","1/5"
6140,"S13285300006","4/5"
9423,"S17125700139","2/5"
3840,"INV-06443600001","1/5"
5425,"S17981600047","1/5"
8376,"S11666100114","1/5"
3244,"S29370500054","5/5"
8178,"S29736600031","4/5"
4802,"INV-01513000032","2/5"
7644,"INV-00760500004","1/5"
1984,"INV-03549900032","3/5"
9537,"INV-05517500023","2/5"
5183,"S27466400001","1/5"
5518,"S05246100022","4/5"
3673,"S11461900091","3/5"
5242,"S27575500003","2/5"
4808,"S31004200022","2/5"
1198,"S22768300064","1/5"
2753,"S22465000028","4/5"
5113,"S23718000031","2/5"
6848,"S05813300063","5/5"
7326,"INV-00255400034","4/5"
4167,"S24603000009","2/5"
2654,"S11117900007","5/5"
2444,"S29409200024","2/5"
1876,"S05662600112","4/5"
2294,"S20634400024","3/5"
4577,"S25297300008","3/5"
2657,"INV-06921600041","3/5"
9247,"S23029700023","3/5"
2905,"S24715600057","4/5"
2005,"S10845100018","4/5"
4279,"S29704600125","1/5"
2885,"S27678400013","5/5"
1792,"S29968600090","4/5"
3393,"S03754100014","4/5"
2558,"S33736300011","2/5"
1626,"S30061100016","2/5"
1070,"S28841500021","4/5"
2242,"S03728200077","2/5"
4351,"INV-09364500050","2/5"
4741,"S05988600001","3/5"
8508,"S08333900146","4/5"
4889,"S12696500157","2/5"
9046,"S17152300001","2/5"
5153,"S22938100019","1/5"
9463,"INV-03234500026","1/5"
3936,"S21976900105","2/5"
8273,"S27342500046","5/5"
2180,"S08708900046","4/5"
6999,"S12694900138","1/5"
7683,"S09560000019","5/5"
6915,"S15185900100","2/5"
5992,"S04263100037","2/5"
6960,"S17095500068","5/5"
5081,"S23858000071","2/5"
5947,"S04576000046","5/5"
5882,"S30168900076","2/5"
7648,"S21695600055","2/5"
3666,"S30695600103","2/5"
6282,"INV-08544000022","5/5"
8374,"S22129700048","4/5"
8574,"S15698600017","5/5"
3938,"S18338700065","5/5"
5136,"INV-03682900029","3/5"
2162,"S08613700014","3/5"
1542,"S13207900031","5/5"
7658,"INV-02787900091","4/5"
6229,"INV-04268200005","1/5"
2527,"S33990700005","1/5"
9349,"INV-05925400113","2/5"
8783,"S20146900052","2/5"
5588,"INV-06993600037","5/5"
8281,"S20988700203","3/5"
9391,"S13784400078","5/5"
2157,"INV-02981500005","5/5"
4241,"S26826800018","4/5"
4053,"S31879100047","1/5"
8795,"S13544700099","1/5"
1019,"INV-05250600017","1/5"
7298,"S33486300136","1/5"
2760,"S05774600125","4/5"
6490,"INV-04130200027","1/5"
6612,"S10082100001","4/5"
6848,"S14420000017","5/5"
6081,"S17962600113","3/5"
5325,"S28594500204","4/5"
8339,"S20693600011","4/5"
7302,"S28331800077","2/5"
7009,"S10775900157","3/5"
1752,"S22290200033","1/5"
5424,"S20512000202","3/5"
5070,"S31518000034","3/5"
8142,"S31782500042","2/5"
8452,"S32477100030","1/5"
4233,"S05615800005","1/5"
3168,"S29260100097","5/5"
5598,"INV-03945200047","4/5"
2409,"S23672600004","4/5"
8646,"INV-08685900008","4/5"
7656,"S03751400008","3/5"
2569,"INV-06852600017","5/5"
3567,"S26178500002","3/5"
2737,"S30420400037","3/5"
1619,"S05592800030","3/5"
3407,"S19001700024","3/5"
5578,"S27934200001","4/5"
1183,"S04199100022","2/5"
6003,"S24834700089","1/5"
3576,"S03994200005","4/5"
3438,"INV-04596100016","3/5"
3270,"S05362900045","2/5"
6782,"S32010600103","2/5"
4306,"S22708300107","2/5"
7109,"S18252900017","5/5"
4470,"S20313900003","5/5"
9996,"INV-09221100151","1/5"
7205,"S33034700061","2/5"
4104,"S18376500055","3/5"
1623,"INV-04063700005","1/5"
9972,"INV-06190700010","5/5"
6001,"INV-00319700118","1/5"
5859,"S19413700012","1/5"
5968,"S31892700022","2/5"
7614,"S28896600157","5/5"
